"REF_DATE","GEO","DGUID","Supply and disposition of hogs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Nova Scotia","2016A000212","International imports of hogs","July to December","Head","148","thousands","3","v1064723106","5.5.2","","x","","","1"
"2011","Nova Scotia","2016A000212","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363642","5.6.1","","x","","","1"
"2011","Nova Scotia","2016A000212","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363643","5.6.2","","x","","","1"
"2011","Nova Scotia","2016A000212","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723107","5.7.1","","x","","","1"
"2011","Nova Scotia","2016A000212","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723108","5.7.2","","x","","","1"
"2011","Nova Scotia","2016A000212","International exports of hogs","January to June","Head","148","thousands","3","v1064723109","5.8.1","","x","","","1"
"2011","Nova Scotia","2016A000212","International exports of hogs","July to December","Head","148","thousands","3","v1064723110","5.8.2","","x","","","1"
"2011","Nova Scotia","2016A000212","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723111","5.9.1","","x","","","1"
"2011","Nova Scotia","2016A000212","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723112","5.9.2","","x","","","1"
"2011","Nova Scotia","2016A000212","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363644","5.10.1","","x","","","1"
"2011","Nova Scotia","2016A000212","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363645","5.10.2","","x","","","1"
"2011","Nova Scotia","2016A000212","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723113","5.11.1","","x","","","1"
"2011","Nova Scotia","2016A000212","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723114","5.11.2","","x","","","1"
"2011","New Brunswick","2016A000213","Total supply of hogs","January to June","Head","148","thousands","3","v1064723115","6.1.1","173.3","","","","1"
"2011","New Brunswick","2016A000213","Total supply of hogs","July to December","Head","148","thousands","3","v1064723116","6.1.2","145.4","","","","1"
"2011","New Brunswick","2016A000213","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723117","6.2.1","63.0","","","","1"
"2011","New Brunswick","2016A000213","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723118","6.2.2","48.2","","","","1"
"2011","New Brunswick","2016A000213","Pig crop","January to June","Head","148","thousands","3","v1064723119","6.3.1","110.3","","","","1"
"2011","New Brunswick","2016A000213","Pig crop","July to December","Head","148","thousands","3","v1064723120","6.3.2","97.2","","","","1"
"2011","New Brunswick","2016A000213","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723121","6.4.1","0.0","","","","1"
"2011","New Brunswick","2016A000213","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723122","6.4.2","0.0","","","","1"
"2011","New Brunswick","2016A000213","International imports of hogs","January to June","Head","148","thousands","3","v1064723123","6.5.1","0.0","","","","1"
"2011","New Brunswick","2016A000213","International imports of hogs","July to December","Head","148","thousands","3","v1064723124","6.5.2","0.0","","","","1"
"2011","New Brunswick","2016A000213","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363646","6.6.1","125.1","","","","1"
"2011","New Brunswick","2016A000213","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363647","6.6.2","99.6","","","","1"
"2011","New Brunswick","2016A000213","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723125","6.7.1","51.9","","","","1"
"2011","New Brunswick","2016A000213","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723126","6.7.2","55.4","","","","1"
"2011","New Brunswick","2016A000213","International exports of hogs","January to June","Head","148","thousands","3","v1064723127","6.8.1","45.2","","","","1"
"2011","New Brunswick","2016A000213","International exports of hogs","July to December","Head","148","thousands","3","v1064723128","6.8.2","23.4","","","","1"
"2011","New Brunswick","2016A000213","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723129","6.9.1","3.5","","","","1"
"2011","New Brunswick","2016A000213","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723130","6.9.2","2.2","","","","1"
"2011","New Brunswick","2016A000213","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363648","6.10.1","24.5","","","","1"
"2011","New Brunswick","2016A000213","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363649","6.10.2","18.6","","","","1"
"2011","New Brunswick","2016A000213","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723131","6.11.1","48.2","","","","1"
"2011","New Brunswick","2016A000213","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723132","6.11.2","45.8","","","","1"
"2011","Quebec","2016A000224","Total supply of hogs","January to June","Head","148","thousands","3","v1064723133","7.1.1","8069.6","","","","1"
"2011","Quebec","2016A000224","Total supply of hogs","July to December","Head","148","thousands","3","v1064723134","7.1.2","8214.4","","","","1"
"2011","Quebec","2016A000224","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723135","7.2.1","4105.0","","","","1"
"2011","Quebec","2016A000224","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723136","7.2.2","4120.0","","","","1"
"2011","Quebec","2016A000224","Pig crop","January to June","Head","148","thousands","3","v1064723137","7.3.1","3643.6","","","","1"
"2011","Quebec","2016A000224","Pig crop","July to December","Head","148","thousands","3","v1064723138","7.3.2","3775.2","","","","1"
"2011","Quebec","2016A000224","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723139","7.4.1","320.9","","","","1"
"2011","Quebec","2016A000224","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723140","7.4.2","319.0","","","","1"
"2011","Quebec","2016A000224","International imports of hogs","January to June","Head","148","thousands","3","v1064723141","7.5.1","0.1","","","","1"
"2011","Quebec","2016A000224","International imports of hogs","July to December","Head","148","thousands","3","v1064723142","7.5.2","0.2","","","","1"
"2011","Quebec","2016A000224","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363650","7.6.1","3949.6","","","","1"
"2011","Quebec","2016A000224","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363651","7.6.2","4029.4","","","","1"
"2011","Quebec","2016A000224","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723143","7.7.1","2.0","","","","1"
"2011","Quebec","2016A000224","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723144","7.7.2","2.4","","","","1"
"2011","Quebec","2016A000224","International exports of hogs","January to June","Head","148","thousands","3","v1064723145","7.8.1","20.3","","","","1"
"2011","Quebec","2016A000224","International exports of hogs","July to December","Head","148","thousands","3","v1064723146","7.8.2","20.6","","","","1"
"2011","Quebec","2016A000224","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723147","7.9.1","198.2","","","","1"
"2011","Quebec","2016A000224","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723148","7.9.2","202.2","","","","1"
"2011","Quebec","2016A000224","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363652","7.10.1","3729.1","","","","1"
"2011","Quebec","2016A000224","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363653","7.10.2","3804.2","","","","1"
"2011","Quebec","2016A000224","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723149","7.11.1","4120.0","","","","1"
"2011","Quebec","2016A000224","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723150","7.11.2","4185.0","","","","1"
"2011","Ontario","2016A000235","Total supply of hogs","January to June","Head","148","thousands","3","v1064723151","8.1.1","6432.7","","","","1"
"2011","Ontario","2016A000235","Total supply of hogs","July to December","Head","148","thousands","3","v1064723152","8.1.2","6497.7","","","","1"
"2011","Ontario","2016A000235","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723153","8.2.1","3043.0","","","","1"
"2011","Ontario","2016A000235","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723154","8.2.2","3033.1","","","","1"
"2011","Ontario","2016A000235","Pig crop","January to June","Head","148","thousands","3","v1064723155","8.3.1","3366.4","","","","1"
"2011","Ontario","2016A000235","Pig crop","July to December","Head","148","thousands","3","v1064723156","8.3.2","3434.9","","","","1"
"2011","Ontario","2016A000235","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723157","8.4.1","22.7","","","","1"
"2011","Ontario","2016A000235","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723158","8.4.2","29.5","","","","1"
"2011","Ontario","2016A000235","International imports of hogs","January to June","Head","148","thousands","3","v1064723159","8.5.1","0.6","","","","1"
"2011","Ontario","2016A000235","International imports of hogs","July to December","Head","148","thousands","3","v1064723160","8.5.2","0.2","","","","1"
"2011","Ontario","2016A000235","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363654","8.6.1","3399.6","","","","1"
"2011","Ontario","2016A000235","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363655","8.6.2","3462.6","","","","1"
"2011","Ontario","2016A000235","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723161","8.7.1","243.5","","","","1"
"2011","Ontario","2016A000235","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723162","8.7.2","223.8","","","","1"
"2011","Ontario","2016A000235","International exports of hogs","January to June","Head","148","thousands","3","v1064723163","8.8.1","618.3","","","","1"
"2011","Ontario","2016A000235","International exports of hogs","July to December","Head","148","thousands","3","v1064723164","8.8.2","569.7","","","","1"
"2011","Ontario","2016A000235","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723165","8.9.1","154.8","","","","1"
"2011","Ontario","2016A000235","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723166","8.9.2","159.1","","","","1"
